member_id,loan_amnt,grade,sub_grade,home_ownership,verification_status,issue_d,loan_status,zip_code,addr_state
1107731,7400,B,B2,RENT,Not Verified,01-09-2011,Fully Paid,021xx,MA
1107734,14000,B,B2,RENT,Verified,01-09-2011,Fully Paid,282xx,NC
1107753,7400,A,A3,MORTGAGE,Source Verified,01-09-2011,Fully Paid,850xx,AZ
1107821,12000,D,D4,MORTGAGE,Verified,01-09-2011,Fully Paid,925xx,CA
1107863,12000,A,A1,MORTGAGE,Verified,01-09-2011,Fully Paid,338xx,FL
1107879,9975,D,D1,RENT,Verified,01-09-2011,Fully Paid,945xx,CA
1107881,14125,C,C2,RENT,Verified,01-09-2011,Current,341xx,FL
1107892,12500,C,C1,RENT,Verified,01-09-2011,Charged Off,314xx,GA
1107894,2400,B,B3,MORTGAGE,Source Verified,01-09-2011,Fully Paid,563xx,MN
1107897,30000,E,E3,MORTGAGE,Verified,01-10-2011,Fully Paid,554xx,MN
1104235,24000,E,E1,OWN,Verified,01-10-2011,Fully Paid,786xx,TX
1107850,1400,C,C2,RENT,Source Verified,01-09-2011,Fully Paid,972xx,OR
1107923,25000,B,B2,MORTGAGE,Verified,01-10-2011,Fully Paid,841xx,UT
1088580,13800,C,C2,MORTGAGE,Verified,01-09-2011,Fully Paid,019xx,MA
1107990,8000,B,B2,OWN,Verified,01-09-2011,Fully Paid,365xx,AL
1107948,6200,B,B4,RENT,Source Verified,01-09-2011,Fully Paid,104xx,NY
1107957,15000,E,E5,RENT,Verified,01-10-2011,Fully Paid,066xx,CT
1108028,30000,C,C5,MORTGAGE,Verified,01-10-2011,Fully Paid,483xx,MI
1108037,6000,B,B3,RENT,Not Verified,01-09-2011,Fully Paid,770xx,TX
1108038,5000,D,D5,OWN,Source Verified,01-09-2011,Current,917xx,CA
1108009,14000,C,C2,RENT,Verified,01-10-2011,Current,951xx,CA
1108073,6800,C,C4,MORTGAGE,Verified,01-09-2011,Charged Off,437xx,OH
1108091,5000,D,D2,RENT,Source Verified,01-09-2011,Fully Paid,563xx,MN
1108087,6000,B,B3,MORTGAGE,Source Verified,01-09-2011,Fully Paid,330xx,FL
1108092,16000,E,E1,RENT,Verified,01-09-2011,Fully Paid,191xx,PA
1108108,17000,B,B2,MORTGAGE,Source Verified,01-10-2011,Fully Paid,622xx,IL
1108044,14125,B,B2,MORTGAGE,Not Verified,01-10-2011,Fully Paid,494xx,MI
1108050,3000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,193xx,PA
1108055,5000,A,A2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,497xx,MI
1108163,3500,C,C1,RENT,Not Verified,01-09-2011,Fully Paid,532xx,WI
1108181,5500,C,C3,RENT,Verified,01-09-2011,Fully Paid,600xx,IL
1108264,15000,D,D4,MORTGAGE,Verified,01-09-2011,Current,852xx,AZ
1108279,15250,B,B5,RENT,Verified,01-09-2011,Charged Off,444xx,OH
1108211,10625,A,A2,MORTGAGE,Verified,01-09-2011,Fully Paid,960xx,CA
1108225,15000,B,B3,RENT,Source Verified,01-09-2011,Fully Paid,926xx,CA
1108246,3000,A,A5,RENT,Not Verified,01-09-2011,Fully Paid,951xx,CA
1108372,4200,B,B5,MORTGAGE,Verified,01-09-2011,Fully Paid,350xx,AL
1108252,18000,C,C5,MORTGAGE,Verified,01-10-2011,Current,967xx,HI
1108332,1500,E,E2,RENT,Not Verified,01-09-2011,Fully Paid,028xx,RI
1108340,8400,C,C2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,070xx,NJ
1108345,5000,A,A3,MORTGAGE,Not Verified,01-09-2011,Charged Off,027xx,MA
1108357,25000,B,B2,MORTGAGE,Verified,01-10-2011,Charged Off,194xx,PA
1108399,2500,A,A2,RENT,Verified,01-10-2011,Fully Paid,180xx,PA
1108407,30000,D,D2,RENT,Verified,01-10-2011,Fully Paid,752xx,TX
1108470,6000,B,B5,MORTGAGE,Not Verified,01-09-2011,Fully Paid,140xx,NY
1108478,5000,A,A1,MORTGAGE,Verified,01-09-2011,Fully Paid,494xx,MI
1108496,28250,D,D2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,605xx,IL
1108501,35000,C,C1,OWN,Verified,01-10-2011,Fully Paid,068xx,CT
1108421,12000,D,D2,MORTGAGE,Verified,01-09-2011,Charged Off,597xx,MT
1108437,18950,C,C5,RENT,Verified,01-09-2011,Fully Paid,200xx,DC
1108448,14300,A,A4,MORTGAGE,Not Verified,01-10-2011,Fully Paid,347xx,FL
1108462,15000,C,C2,RENT,Not Verified,01-10-2011,Charged Off,070xx,NJ
1108537,12000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,021xx,MA
1108562,35000,E,E1,MORTGAGE,Verified,01-10-2011,Fully Paid,088xx,NJ
1108618,35000,A,A5,RENT,Verified,01-10-2011,Fully Paid,121xx,NY
1108504,20000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,330xx,FL
1108505,12000,B,B1,MORTGAGE,Not Verified,01-09-2011,Fully Paid,398xx,GA
1108511,16000,A,A1,MORTGAGE,Verified,01-09-2011,Fully Paid,751xx,TX
1108595,15600,E,E4,RENT,Verified,01-09-2011,Current,112xx,NY
1108605,14800,C,C1,OWN,Not Verified,01-09-2011,Charged Off,020xx,MA
1108628,5100,A,A4,MORTGAGE,Not Verified,01-09-2011,Fully Paid,731xx,OK
1108636,25000,B,B2,MORTGAGE,Verified,01-10-2011,Fully Paid,925xx,CA
1108660,4800,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,112xx,NY
1108661,5400,A,A5,MORTGAGE,Not Verified,01-09-2011,Fully Paid,481xx,MI
1108662,5000,A,A5,RENT,Source Verified,01-09-2011,Fully Paid,600xx,IL
1108714,20125,B,B2,MORTGAGE,Verified,01-10-2011,Fully Paid,774xx,TX
1108720,21000,E,E1,MORTGAGE,Source Verified,01-09-2011,Charged Off,026xx,MA
1108700,4200,B,B1,RENT,Not Verified,01-09-2011,Fully Paid,921xx,CA
1108701,15000,C,C1,MORTGAGE,Not Verified,01-09-2011,Fully Paid,566xx,MN
1108712,3500,A,A4,MORTGAGE,Verified,01-09-2011,Charged Off,201xx,VA
1108768,5000,B,B3,MORTGAGE,Not Verified,01-09-2011,Charged Off,431xx,OH
1108734,5000,B,B2,OWN,Source Verified,01-09-2011,Fully Paid,678xx,KS
1108759,3825,C,C2,RENT,Verified,01-09-2011,Fully Paid,926xx,CA
1108761,30000,E,E2,MORTGAGE,Verified,01-10-2011,Fully Paid,294xx,SC
1108775,11000,D,D4,RENT,Not Verified,01-09-2011,Charged Off,061xx,CT
1108780,16000,C,C1,MORTGAGE,Verified,01-09-2011,Current,925xx,CA
1108806,9000,B,B5,MORTGAGE,Not Verified,01-09-2011,Fully Paid,286xx,NC
1108865,11200,B,B4,MORTGAGE,Source Verified,01-09-2011,Fully Paid,206xx,MD
1108840,2975,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,303xx,GA
1108890,7500,B,B5,OWN,Source Verified,01-09-2011,Fully Paid,180xx,PA
1108891,9000,C,C2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,054xx,VT
1108894,9350,A,A2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,902xx,CA
1108899,3350,B,B4,MORTGAGE,Verified,01-10-2011,Current,880xx,NM
1108966,12000,B,B2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,207xx,MD
1108976,20000,B,B4,MORTGAGE,Source Verified,01-10-2011,Fully Paid,080xx,NJ
1108939,14000,D,D2,MORTGAGE,Source Verified,01-09-2011,Charged Off,109xx,NY
1108951,10000,A,A1,MORTGAGE,Not Verified,01-09-2011,Fully Paid,557xx,MN
1108960,35000,E,E2,MORTGAGE,Verified,01-10-2011,Fully Paid,064xx,CT
1109027,7000,C,C1,RENT,Source Verified,01-09-2011,Fully Paid,495xx,MI
1108983,15000,A,A5,RENT,Verified,01-09-2011,Fully Paid,945xx,CA
1108989,14400,B,B1,RENT,Not Verified,01-09-2011,Fully Paid,122xx,NY
1109011,12025,B,B1,MORTGAGE,Not Verified,01-10-2011,Current,781xx,TX
1109077,3000,B,B5,RENT,Verified,01-09-2011,Fully Paid,906xx,CA
1109113,1200,A,A2,OWN,Not Verified,01-09-2011,Fully Paid,788xx,TX
1109140,17000,A,A2,OWN,Verified,01-10-2011,Fully Paid,256xx,WV
1109142,12000,A,A2,RENT,Source Verified,01-09-2011,Fully Paid,113xx,NY
1109144,2500,C,C4,MORTGAGE,Not Verified,01-09-2011,Charged Off,120xx,NY
1085583,10000,B,B5,RENT,Verified,01-09-2011,Fully Paid,890xx,NV
1109112,12000,D,D3,RENT,Verified,01-09-2011,Fully Paid,301xx,GA
1109169,11000,B,B3,OWN,Source Verified,01-09-2011,Fully Paid,774xx,TX
1109180,9000,A,A3,MORTGAGE,Not Verified,01-09-2011,Fully Paid,727xx,AR
1109221,14000,E,E2,MORTGAGE,Source Verified,01-10-2011,Charged Off,958xx,CA
1109228,25600,B,B4,MORTGAGE,Verified,01-10-2011,Fully Paid,021xx,MA
1109239,10000,C,C2,RENT,Not Verified,01-09-2011,Fully Paid,606xx,IL
1109242,21000,E,E3,MORTGAGE,Verified,01-10-2011,Fully Paid,201xx,VA
1109212,35000,E,E4,MORTGAGE,Verified,01-10-2011,Fully Paid,067xx,CT
1109273,15000,C,C3,RENT,Verified,01-09-2011,Fully Paid,640xx,MO
1109276,5000,A,A5,RENT,Source Verified,01-09-2011,Fully Paid,945xx,CA
1109282,35000,D,D3,RENT,Verified,01-10-2011,Fully Paid,926xx,CA
1109284,8000,A,A2,RENT,Verified,01-09-2011,Fully Paid,334xx,MN
1109344,7000,A,A3,RENT,Source Verified,01-09-2011,Fully Paid,752xx,TX
1109296,14000,A,A1,RENT,Not Verified,01-09-2011,Fully Paid,088xx,NJ
1109364,3000,C,C2,RENT,Verified,01-09-2011,Fully Paid,900xx,CA
1109361,25000,D,D4,MORTGAGE,Verified,01-10-2011,Fully Paid,532xx,WI
1109415,4000,E,E2,RENT,Source Verified,01-09-2011,Charged Off,630xx,MO
1109457,4400,B,B4,RENT,Verified,01-09-2011,Fully Paid,910xx,CA
1109468,15950,A,A5,MORTGAGE,Not Verified,01-09-2011,Fully Paid,967xx,HI
1109494,12000,A,A2,RENT,Not Verified,01-09-2011,Fully Paid,926xx,CA
1109511,5000,A,A2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,146xx,NY
1109519,8000,A,A2,MORTGAGE,Verified,01-10-2011,Charged Off,446xx,OH
1109094,2350,B,B1,RENT,Source Verified,01-09-2011,Fully Paid,103xx,NY
1109629,2400,B,B5,MORTGAGE,Not Verified,01-09-2011,Fully Paid,641xx,MO
1109580,6100,A,A5,MORTGAGE,Source Verified,01-09-2011,Charged Off,243xx,VA
1109668,8000,D,D3,MORTGAGE,Not Verified,01-09-2011,Fully Paid,070xx,NJ
1109633,12000,B,B1,RENT,Source Verified,01-09-2011,Fully Paid,100xx,NY
1109641,1000,B,B1,OWN,Not Verified,01-09-2011,Fully Paid,852xx,AZ
1109714,6000,A,A4,RENT,Not Verified,01-09-2011,Fully Paid,194xx,PA
1109729,4000,D,D2,MORTGAGE,Source Verified,01-09-2011,Current,335xx,FL
1109687,14000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,073xx,NJ
1109696,18000,C,C3,RENT,Verified,01-09-2011,Fully Paid,945xx,CA
1109821,20000,C,C1,RENT,Verified,01-09-2011,Current,021xx,MA
1090213,17000,B,B3,RENT,Source Verified,01-10-2011,Fully Paid,341xx,FL
1109754,9000,B,B5,RENT,Not Verified,01-09-2011,Fully Paid,826xx,WY
1109770,3000,B,B2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,333xx,FL
1109832,4000,B,B4,RENT,Source Verified,01-09-2011,Fully Paid,084xx,NJ
1109854,15000,A,A1,OWN,Not Verified,01-09-2011,Fully Paid,770xx,TX
1109886,5000,C,C5,RENT,Not Verified,01-09-2011,Fully Paid,100xx,NY
1109796,15000,A,A5,MORTGAGE,Verified,01-09-2011,Fully Paid,275xx,NC
1109919,13200,B,B4,OWN,Source Verified,01-09-2011,Fully Paid,840xx,UT
1109939,6000,A,A5,MORTGAGE,Not Verified,01-09-2011,Fully Paid,276xx,NC
1109904,15000,A,A1,OWN,Source Verified,01-10-2011,Fully Paid,330xx,FL
1109908,5000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,223xx,VA
1109970,31500,C,C5,MORTGAGE,Source Verified,01-10-2011,Fully Paid,809xx,CO
1109985,6000,A,A5,MORTGAGE,Verified,01-09-2011,Charged Off,333xx,FL
1109999,14000,D,D2,MORTGAGE,Verified,01-09-2011,Fully Paid,331xx,FL
1110028,7125,A,A2,MORTGAGE,Not Verified,01-10-2011,Fully Paid,550xx,MN
1110036,7600,A,A1,MORTGAGE,Not Verified,01-09-2011,Fully Paid,142xx,NY
1110061,15000,B,B4,RENT,Verified,01-10-2011,Fully Paid,852xx,AZ
1110004,16000,B,B3,RENT,Not Verified,01-09-2011,Fully Paid,982xx,WA
1110005,4800,B,B5,RENT,Verified,01-10-2011,Fully Paid,916xx,CA
1110079,11000,E,E3,RENT,Source Verified,01-09-2011,Current,060xx,CT
1110093,9600,B,B3,RENT,Source Verified,01-09-2011,Fully Paid,900xx,CA
1110097,6000,A,A4,RENT,Verified,01-10-2011,Fully Paid,554xx,MN
1105090,7200,A,A2,MORTGAGE,Source Verified,01-09-2011,Fully Paid,286xx,NC
1110169,25600,B,B5,RENT,Verified,01-09-2011,Fully Paid,941xx,CA
1110193,12000,A,A4,RENT,Not Verified,01-10-2011,Current,104xx,NY
1110195,17000,A,A3,RENT,Source Verified,01-09-2011,Fully Paid,112xx,NY
1110314,7425,A,A1,MORTGAGE,Source Verified,01-10-2011,Fully Paid,294xx,SC
1088135,2200,A,A2,RENT,Not Verified,01-09-2011,Fully Paid,326xx,FL
1110242,14500,A,A5,MORTGAGE,Verified,01-09-2011,Fully Paid,067xx,CT
1110261,10000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,916xx,CA
1110279,1900,A,A3,MORTGAGE,Not Verified,01-09-2011,Fully Paid,195xx,PA
1110318,8400,D,D3,RENT,Source Verified,01-09-2011,Fully Paid,923xx,CA
1110299,7200,B,B1,MORTGAGE,Not Verified,01-09-2011,Fully Paid,912xx,CA
1110302,7000,A,A1,RENT,Verified,01-09-2011,Charged Off,010xx,MA
1110419,7500,D,D2,RENT,Source Verified,01-09-2011,Fully Paid,601xx,IL
1110467,2200,B,B3,MORTGAGE,Source Verified,01-09-2011,Fully Paid,105xx,NY
1110447,7000,B,B3,MORTGAGE,Verified,01-09-2011,Fully Paid,450xx,OH
1001647,12000,B,B3,MORTGAGE,Not Verified,01-10-2011,Fully Paid,604xx,IL
1110543,3000,A,A2,RENT,Not Verified,01-09-2011,Charged Off,117xx,NY
1110484,14000,A,A2,MORTGAGE,Verified,01-09-2011,Fully Paid,953xx,CA
1110506,16000,A,A2,MORTGAGE,Verified,01-09-2011,Fully Paid,959xx,CA
1110567,24000,B,B4,MORTGAGE,Verified,01-10-2011,Fully Paid,782xx,TX
1110583,20000,B,B4,RENT,Verified,01-10-2011,Fully Paid,981xx,WA
1110559,15000,A,A4,OWN,Not Verified,01-09-2011,Fully Paid,746xx,OK
1110668,10200,A,A3,RENT,Not Verified,01-09-2011,Fully Paid,152xx,PA
1110695,6300,C,C5,RENT,Source Verified,01-09-2011,Fully Paid,130xx,NY
1110704,9200,D,D2,RENT,Verified,01-10-2011,Fully Paid,951xx,CA
1110644,8800,B,B5,MORTGAGE,Source Verified,01-10-2011,Fully Paid,321xx,FL
1110643,7000,A,A4,RENT,Source Verified,01-09-2011,Fully Paid,061xx,CT
1110766,6000,A,A5,RENT,Not Verified,01-09-2011,Fully Paid,201xx,VA
1110784,35000,B,B3,MORTGAGE,Source Verified,01-10-2011,Current,891xx,NV
1110793,14000,B,B3,MORTGAGE,Verified,01-10-2011,Fully Paid,366xx,AL
1110816,35000,B,B5,MORTGAGE,Source Verified,01-10-2011,Fully Paid,076xx,NJ
1110941,5000,B,B3,MORTGAGE,Verified,01-09-2011,Fully Paid,856xx,AZ
1110944,4200,B,B5,MORTGAGE,Verified,01-10-2011,Fully Paid,320xx,FL
1110952,15350,A,A5,MORTGAGE,Source Verified,01-09-2011,Fully Paid,313xx,GA
1110956,8500,A,A3,OWN,Source Verified,01-09-2011,Fully Paid,329xx,FL
1110957,6075,A,A1,MORTGAGE,Not Verified,01-09-2011,Fully Paid,290xx,SC
1110966,4200,C,C4,MORTGAGE,Not Verified,01-09-2011,Fully Paid,300xx,GA
1110979,5000,B,B1,MORTGAGE,Source Verified,01-09-2011,Fully Paid,065xx,CT
1110988,35000,B,B4,MORTGAGE,Verified,01-10-2011,Fully Paid,067xx,CT
1111007,9200,C,C4,RENT,Source Verified,01-09-2011,Fully Paid,223xx,VA
1111023,8325,A,A3,RENT,Verified,01-09-2011,Fully Paid,234xx,VA
1111063,21000,C,C2,MORTGAGE,Source Verified,01-10-2011,Fully Paid,335xx,FL
1111089,12800,A,A5,RENT,Source Verified,01-09-2011,Fully Paid,946xx,CA
1111104,9600,A,A3,MORTGAGE,Not Verified,01-09-2011,Fully Paid,335xx,FL
1111106,8600,A,A1,MORTGAGE,Source Verified,01-09-2011,Fully Paid,956xx,CA
1111529,22400,B,B4,MORTGAGE,Source Verified,01-10-2011,Fully Paid,342xx,FL
1111138,32350,E,E1,MORTGAGE,Verified,01-10-2011,Charged Off,330xx,FL
1111140,12000,C,C1,RENT,Source Verified,01-09-2011,Fully Paid,021xx,MA
1111181,2500,B,B3,MORTGAGE,Source Verified,01-09-2011,Charged Off,335xx,FL
1111201,14000,A,A2,MORTGAGE,Source Verified,01-10-2011,Fully Paid,323xx,FL
1111205,9000,D,D5,MORTGAGE,Source Verified,01-10-2011,Fully Paid,201xx,VA
1111239,11725,F,F1,RENT,Source Verified,01-10-2011,Charged Off,852xx,AZ
1111257,14000,D,D2,RENT,Verified,01-09-2011,Fully Paid,339xx,FL
1111258,18000,A,A5,MORTGAGE,Verified,01-10-2011,Fully Paid,317xx,GA
1111267,7750,A,A3,OWN,Verified,01-10-2011,Fully Paid,760xx,TX
1111273,10000,D,D1,OWN,Verified,01-09-2011,Charged Off,559xx,MN
1111276,9600,A,A4,MORTGAGE,Verified,01-09-2011,Fully Paid,605xx,IL
1111278,1500,C,C5,MORTGAGE,Not Verified,01-09-2011,Charged Off,331xx,FL
1111367,22750,B,B5,MORTGAGE,Verified,01-10-2011,Charged Off,242xx,VA
1111371,24600,B,B5,MORTGAGE,Verified,01-10-2011,Current,120xx,NY
1111401,34000,E,E1,MORTGAGE,Verified,01-10-2011,Fully Paid,431xx,OH
1111448,3600,B,B3,RENT,Not Verified,01-10-2011,Fully Paid,941xx,CA
1111461,20000,D,D4,MORTGAGE,Verified,01-10-2011,Fully Paid,125xx,NY
1142724,9000,C,C2,RENT,Verified,01-10-2011,Fully Paid,166xx,PA
1111542,17000,C,C4,MORTGAGE,Source Verified,01-09-2011,Charged Off,300xx,GA
1111558,15000,B,B5,RENT,Source Verified,01-10-2011,Fully Paid,923xx,CA
1111619,30000,C,C1,RENT,Source Verified,01-10-2011,Charged Off,926xx,CA
1111623,20000,A,A4,RENT,Verified,01-10-2011,Fully Paid,600xx,IL
1111643,12800,B,B3,MORTGAGE,Verified,01-10-2011,Fully Paid,310xx,GA
1111693,10000,D,D5,MORTGAGE,Verified,01-10-2011,Fully Paid,117xx,NY
1169119,3625,A,A1,RENT,Not Verified,01-09-2011,Fully Paid,941xx,CA
1169145,4800,C,C5,RENT,Source Verified,01-09-2011,Fully Paid,110xx,NY
1169146,4000,D,D1,RENT,Source Verified,01-10-2011,Fully Paid,967xx,HI
1115385,4800,E,E4,OWN,Verified,01-10-2011,Current,410xx,KY
1115684,13600,B,B4,RENT,Verified,01-10-2011,Fully Paid,919xx,CA
1115748,5000,B,B3,RENT,Source Verified,01-10-2011,Fully Paid,911xx,CA
1116137,16000,C,C5,RENT,Not Verified,01-10-2011,Current,750xx,TX
1116140,12000,D,D2,MORTGAGE,Verified,01-10-2011,Fully Paid,786xx,TX
1116233,20000,E,E5,OWN,Verified,01-10-2011,Current,773xx,TX
1116554,30000,G,G3,RENT,Verified,01-12-2011,Charged Off,200xx,DC
1117477,14825,B,B5,MORTGAGE,Verified,01-10-2011,Fully Paid,925xx,CA
1117501,5800,D,D3,MORTGAGE,Verified,01-11-2011,Fully Paid,945xx,CA
1117647,15600,D,D4,OWN,Verified,01-11-2011,Current,770xx,TX
1117704,24000,F,F3,RENT,Verified,01-10-2011,Charged Off,351xx,AL
1118715,10000,B,B1,MORTGAGE,Verified,01-11-2011,Fully Paid,530xx,WI
1120701,4500,C,C3,RENT,Not Verified,01-10-2011,Fully Paid,891xx,NV
1121057,8400,B,B5,MORTGAGE,Verified,01-10-2011,Fully Paid,333xx,FL
1121126,12000,C,C1,RENT,Not Verified,01-10-2011,Fully Paid,223xx,VA
1121829,9750,D,D5,RENT,Verified,01-10-2011,Fully Paid,820xx,WY
1122201,10000,A,A5,RENT,Not Verified,01-11-2011,Fully Paid,956xx,CA
1122344,10000,C,C1,MORTGAGE,Source Verified,01-10-2011,Fully Paid,907xx,CA
1122533,12400,A,A3,MORTGAGE,Not Verified,01-11-2011,Fully Paid,430xx,OH
1122646,17000,E,E1,OWN,Source Verified,01-11-2011,Fully Paid,750xx,TX
1123748,10000,B,B2,RENT,Source Verified,01-12-2011,Fully Paid,970xx,OR
1124341,12000,B,B2,MORTGAGE,Not Verified,01-11-2011,Fully Paid,720xx,AR
1124647,14000,B,B5,MORTGAGE,Source Verified,01-11-2011,Fully Paid,341xx,FL
1124662,2050,C,C5,MORTGAGE,Verified,01-10-2011,Fully Paid,347xx,FL
1124951,23850,D,D1,RENT,Verified,01-10-2011,Fully Paid,112xx,NY
1124993,22750,D,D4,MORTGAGE,Verified,01-11-2011,Fully Paid,180xx,PA
1125157,16000,D,D4,RENT,Source Verified,01-11-2011,Current,070xx,NJ
1125422,13250,B,B3,RENT,Verified,01-10-2011,Fully Paid,600xx,IL
1125673,4800,A,A5,MORTGAGE,Not Verified,01-11-2011,Charged Off,924xx,CA
1126372,13200,F,F2,MORTGAGE,Source Verified,01-10-2011,Charged Off,207xx,MD
1126413,8000,D,D2,RENT,Not Verified,01-11-2011,Charged Off,452xx,OH
1127015,25000,A,A4,OWN,Source Verified,01-12-2011,Fully Paid,971xx,OR
1127139,12000,B,B5,MORTGAGE,Not Verified,01-10-2011,Fully Paid,953xx,CA
1127355,6000,C,C4,OWN,Source Verified,01-10-2011,Fully Paid,397xx,MS
1127690,6625,D,D2,MORTGAGE,Not Verified,01-10-2011,Fully Paid,290xx,SC
1128346,21250,D,D3,MORTGAGE,Source Verified,01-11-2011,Fully Paid,906xx,CA
1128901,14000,C,C2,MORTGAGE,Verified,01-10-2011,Fully Paid,017xx,MA
1129428,12750,D,D5,RENT,Not Verified,01-10-2011,Fully Paid,334xx,FL
1129499,18200,E,E5,RENT,Verified,01-10-2011,Charged Off,334xx,FL
1129846,10000,C,C4,RENT,Source Verified,01-11-2011,Charged Off,105xx,NY
1130002,14000,E,E1,MORTGAGE,Source Verified,01-10-2011,Fully Paid,829xx,WY
1130043,15000,C,C5,MORTGAGE,Not Verified,01-12-2011,Current,860xx,AZ
1130146,15625,B,B1,RENT,Verified,01-10-2011,Fully Paid,601xx,IL
1130832,6000,B,B3,RENT,Source Verified,01-10-2011,Fully Paid,323xx,FL
1130838,3900,A,A4,MORTGAGE,Not Verified,01-10-2011,Fully Paid,273xx,NC
1131468,10800,D,D2,RENT,Not Verified,01-10-2011,Charged Off,067xx,CT
1131506,7000,A,A1,MORTGAGE,Not Verified,01-10-2011,Fully Paid,194xx,PA
1131741,7500,D,D1,MORTGAGE,Not Verified,01-10-2011,Fully Paid,450xx,OH
1132357,3000,B,B2,RENT,Not Verified,01-11-2011,Fully Paid,750xx,TX
1133452,14000,D,D1,OWN,Verified,01-11-2011,Fully Paid,750xx,TX
1134094,16000,C,C4,RENT,Verified,01-11-2011,Fully Paid,104xx,NY
1134402,35000,E,E1,MORTGAGE,Verified,01-11-2011,Fully Paid,284xx,NC
1134762,35000,F,F1,MORTGAGE,Verified,01-10-2011,Fully Paid,274xx,NC
1134928,7200,B,B3,RENT,Not Verified,01-11-2011,Fully Paid,606xx,IL
1135764,18000,C,C1,RENT,Verified,01-10-2011,Fully Paid,193xx,PA
1136006,12000,D,D3,MORTGAGE,Not Verified,01-10-2011,Current,209xx,MD
1136150,16000,E,E1,MORTGAGE,Verified,01-11-2011,Current,855xx,AZ
1136242,12000,A,A3,MORTGAGE,Source Verified,01-10-2011,Fully Paid,806xx,CO
1137018,16000,B,B4,MORTGAGE,Source Verified,01-11-2011,Fully Paid,075xx,NJ
1137042,9000,C,C1,RENT,Not Verified,01-10-2011,Fully Paid,100xx,NY
1138838,31825,B,B5,MORTGAGE,Verified,01-11-2011,Fully Paid,606xx,IL
1139168,14000,E,E4,RENT,Verified,01-11-2011,Charged Off,949xx,CA
1139468,10000,D,D1,MORTGAGE,Not Verified,01-10-2011,Charged Off,331xx,FL
1139511,6000,B,B3,RENT,Not Verified,01-10-2011,Charged Off,029xx,RI
1139821,35000,E,E3,MORTGAGE,Verified,01-10-2011,Current,334xx,FL
1140461,11500,A,A2,RENT,Verified,01-10-2011,Fully Paid,853xx,AZ
1141294,35000,E,E1,MORTGAGE,Verified,01-10-2011,Charged Off,446xx,OH
1141970,10000,B,B2,RENT,Not Verified,01-10-2011,Fully Paid,918xx,CA
1142648,30000,B,B3,MORTGAGE,Verified,01-10-2011,Fully Paid,070xx,NJ
1142937,35000,B,B3,MORTGAGE,Source Verified,01-10-2011,Current,082xx,NJ
1143234,8000,B,B4,MORTGAGE,Verified,01-11-2011,Fully Paid,640xx,MO
1143786,6000,C,C1,MORTGAGE,Not Verified,01-11-2011,Fully Paid,028xx,RI
1144357,10000,B,B1,RENT,Not Verified,01-11-2011,Fully Paid,328xx,FL
1144479,10000,C,C2,RENT,Verified,01-10-2011,Fully Paid,104xx,NY
1144867,10600,C,C5,RENT,Verified,01-10-2011,Fully Paid,841xx,UT
1145527,10000,C,C1,OWN,Verified,01-11-2011,Fully Paid,331xx,FL
1145621,14000,E,E3,RENT,Verified,01-10-2011,Fully Paid,080xx,NJ
1145631,14000,A,A5,MORTGAGE,Verified,01-10-2011,Fully Paid,184xx,PA
1145814,5000,B,B5,MORTGAGE,Source Verified,01-10-2011,Fully Paid,452xx,OH
1146405,35000,C,C2,RENT,Verified,01-10-2011,Charged Off,913xx,CA
1146931,12000,A,A1,OWN,Source Verified,01-12-2011,Fully Paid,312xx,GA
1147322,30000,F,F4,RENT,Verified,01-11-2011,Charged Off,115xx,NY
1147986,10000,C,C5,RENT,Not Verified,01-11-2011,Charged Off,940xx,CA
1148538,10000,B,B5,RENT,Source Verified,01-11-2011,Fully Paid,756xx,TX
1148630,18000,E,E5,RENT,Source Verified,01-10-2011,Fully Paid,346xx,FL
1148709,10000,B,B1,OWN,Source Verified,01-10-2011,Fully Paid,631xx,MO
1148773,6000,C,C3,RENT,Verified,01-10-2011,Fully Paid,111xx,NY
1149236,15850,C,C1,RENT,Verified,01-11-2011,Current,852xx,AZ
1149572,24000,D,D3,MORTGAGE,Source Verified,01-11-2011,Fully Paid,400xx,KY
1149649,12600,E,E3,RENT,Source Verified,01-11-2011,Current,937xx,CA
1150077,20000,E,E3,RENT,Verified,01-11-2011,Fully Paid,974xx,OR
1150483,15000,C,C1,RENT,Verified,01-12-2011,Charged Off,982xx,WA
1151629,6400,C,C5,MORTGAGE,Not Verified,01-10-2011,Fully Paid,225xx,VA
