id,revol_bal,total_acc,total_pymnt,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d
806959,8485,25,6621.599665,01-10-2013,1809.95,01-08-2015
806960,53067,28,1954.11,01-06-2012,166.05,01-10-2014
806989,8818,11,10155.32,01-01-2014,37.54,01-05-2014
807005,17261,35,8539.26,01-06-2013,49.53,01-08-2013
807020,13423,21,17865.91384,01-07-2014,503.81,01-05-2016
807040,7875,26,4216.745313,01-06-2014,241.5,01-05-2016
807043,9508,16,15943.5375,01-06-2012,216.54,01-04-2014
807060,1699,17,2219.251451,01-03-2014,307.2,01-03-2014
807069,67391,41,19597.10002,01-12-2015,46.46,01-04-2016
807095,14569,24,9962.09,01-01-2015,229.55,01-05-2015
807120,52,29,9066.658803,01-07-2013,1191.84,01-01-2016
807138,25996,42,25711.41,01-05-2016,444.15,01-05-2016
807142,38404,18,9159.2,01-04-2012,495.87,01-05-2016
807143,19541,27,21476.74494,01-07-2014,636.64,01-05-2016
807144,3812,28,4065.938472,01-09-2011,3937.62,01-09-2011
807160,34045,23,35356.04983,01-04-2013,15037.59,01-08-2014
807163,10901,12,12645.36816,01-02-2012,102.52,01-02-2012
807170,110,17,21885.20818,01-05-2012,17894.22,01-05-2012
807176,86397,63,18732.46159,01-03-2013,11418.79,01-02-2016
807180,62953,28,6371.868944,01-07-2014,184.37,01-07-2014
807181,1073,25,16014.86739,01-09-2014,461.06,01-08-2015
807183,4749,14,8649.199927,01-12-2013,133.88,01-12-2013
807184,12562,26,6693.15,01-05-2013,602.58,01-10-2013
807187,3952,38,431.48,,0,01-12-2011
807192,4941,11,4772.283012,01-08-2014,158.94,01-05-2016
807193,10656,23,5449.180313,01-03-2014,2424.98,01-03-2014
807200,4471,9,11552.63076,01-07-2014,357.36,01-07-2015
807212,12242,36,13260.26529,01-07-2013,4703.75,01-03-2014
807257,32506,27,46175.1,01-05-2016,797.46,01-05-2016
807271,19225,62,18742.81442,01-04-2013,11345.99,01-05-2015
807298,10576,16,16505.38977,01-05-2012,1950.07,01-06-2012
807322,18665,27,10203.80344,01-08-2014,314.94,01-04-2016
807323,1340,15,32038.10273,01-07-2014,931.7,01-07-2014
807326,2462,17,2751.789248,01-03-2013,1252.31,01-05-2016
807350,4304,9,6435.28,01-05-2014,42.18,01-09-2014
807393,66376,56,28838.96066,01-11-2012,21841.04,01-07-2013
807407,607,37,7878.980848,01-03-2013,3635.26,01-05-2016
807448,21162,36,20850.41095,01-11-2011,19493.37,01-10-2013
807491,3622,23,2190.036005,01-07-2014,61.75,01-05-2016
807500,6582,11,2345.9,01-01-2012,292.97,01-06-2012
807510,11670,26,17636.26,01-05-2016,304.33,01-05-2016
807513,5070,10,1298.61,01-09-2011,392.81,01-02-2012
807517,3303,22,5807.205108,01-07-2014,170.67,01-10-2015
807523,31137,32,20859.52,01-03-2015,474.08,01-04-2016
807547,14734,34,14479.12677,01-10-2012,8542.56,01-07-2015
807551,1619,5,4460.308521,01-07-2014,131.31,01-05-2016
807617,22238,9,7375.488582,01-12-2012,4101.27,01-02-2013
807631,9423,24,8710.865414,01-07-2014,260.2,01-07-2014
807635,26267,18,2136.525256,01-07-2014,64.11,01-05-2016
807649,1366,29,5807.205108,01-07-2014,171.71,01-05-2016
807679,1159,15,1968.321741,01-08-2014,59.16,01-05-2016
807705,18225,9,15901.99,01-05-2016,274.68,01-05-2016
807724,6766,10,10194.9879,01-07-2014,291.43,01-07-2014
807728,1572,28,5135.835081,01-01-2013,2654.66,01-04-2016
807734,97885,18,19326.93999,01-05-2015,4644.76,01-05-2016
807743,489,19,3733.034422,01-02-2012,2517.14,01-09-2014
807747,10507,42,14448.3135,01-07-2014,407.11,01-07-2014
807753,23983,32,1171.584895,01-07-2014,34.66,01-04-2015
807799,3020,25,5644.31,01-05-2012,546.77,01-09-2012
807808,3698,12,7328.592148,01-10-2013,3744.8,01-04-2016
807820,9764,38,5211.610511,01-07-2014,156.51,01-02-2015
807822,31032,37,30296.30505,01-04-2014,12968.48,01-04-2014
807879,5836,27,2988.827573,01-07-2014,83.54,01-07-2014
807939,4798,14,8407.784372,01-03-2014,307.72,01-02-2015
807940,28637,33,11357.60652,01-08-2014,317.05,01-04-2016
807941,3590,47,17853.54468,01-11-2012,9811.73,01-04-2016
807954,26095,30,4893.66,01-06-2012,445.04,01-10-2012
807957,1620,9,5545.611052,01-04-2012,4144.72,01-05-2012
807961,2307,14,5428.767193,01-07-2014,159.23,01-07-2014
807968,21155,25,12756.40283,01-07-2014,377.27,01-01-2016
807971,1665,11,1959.393312,01-08-2014,62.23,01-08-2014
808011,9095,10,10973.20833,01-04-2014,1220.76,01-07-2014
808015,5002,20,11745.96,01-11-2014,276.06,01-04-2015
808022,7939,15,15974.73,01-12-2015,301.41,01-05-2016
808039,15517,23,8350.9,01-04-2013,41.23,01-09-2013
808056,3755,13,1987.374383,01-07-2014,65.38,01-05-2016
808070,1102,8,8187.79,01-02-2014,50.33,01-04-2014
808071,4761,25,7767.07,01-07-2012,452.98,01-11-2012
808113,14168,24,17412.70233,01-09-2012,10752.85,01-05-2016
808129,10669,21,9427.334452,01-07-2014,284.91,01-05-2016
808182,4703,10,11454.86546,01-08-2012,7438.71,01-03-2015
808186,1912,6,5389.413689,01-07-2014,158.87,01-07-2014
808237,24898,37,4507.154275,01-07-2014,136.06,01-05-2016
808239,13896,32,23891.1589,01-05-2014,1974.07,01-05-2014
808247,7082,8,16433.20619,01-06-2013,6249.05,01-01-2015
808268,2662,16,7695.645953,01-01-2014,1486.4,01-05-2016
808292,25775,32,12904.56939,01-07-2013,4588.67,01-05-2016
808311,21738,30,8546.69,01-09-2011,260.88,01-05-2016
808321,12971,13,3822.6,01-07-2012,290.79,01-12-2012
808326,3650,42,25038.53499,01-04-2014,10803.59,01-04-2014
808333,6254,30,7227.158781,01-08-2014,201.37,01-08-2014
808366,96140,50,25651.41647,01-07-2014,770.03,01-07-2014
808395,2931,23,25975.46,01-05-2016,453.6,01-05-2016
808396,20352,50,31433.31,01-05-2016,543.65,01-05-2016
808408,8293,35,5177.873151,01-03-2012,3997.42,01-05-2016
808419,17674,24,22748.77526,01-03-2012,19769.91,01-11-2015
808436,1321,18,10644.88841,01-02-2012,9330.8,01-02-2012
808443,33967,20,6746.429305,01-09-2013,2025.56,01-10-2013
808459,4302,21,5856.4,01-05-2012,33.48,01-04-2016
808478,4257,17,1677.732054,01-04-2014,193.33,01-05-2014
808496,1170,18,3814.567276,01-04-2014,421.33,01-04-2014
808531,24763,47,32914.38,01-05-2016,568.7,01-05-2016
808532,2683,14,11900.37771,01-04-2014,243.51,01-04-2014
808541,19808,14,22354.64998,01-01-2015,2428.6,01-01-2015
808551,55549,16,30183.28997,01-10-2014,10935.46,01-03-2016
808562,9888,19,14657.91765,01-07-2014,436.72,01-07-2014
808569,6065,8,5235.653206,01-04-2012,4002.41,01-05-2012
808578,5673,10,4693.58422,01-07-2014,53.89,01-07-2014
808631,984,9,3420.151178,01-07-2014,102.93,01-05-2016
808649,45767,56,7158.94,01-12-2012,378.88,01-12-2015
808650,73194,52,19289.76,01-07-2015,401.87,01-05-2016
808655,2272,21,10489.4263,01-10-2013,2855.72,01-05-2016
808659,16512,23,6541.25,01-04-2013,308.07,01-08-2013
808665,288,25,2841.500164,01-02-2013,1351.54,01-08-2014
808689,5216,9,17376.73997,01-01-2015,296.07,01-03-2016
808708,22647,29,27426.93997,01-02-2015,8170.03,01-02-2015
808723,5886,11,14298.27993,01-05-2013,4798.21,01-06-2013
808759,17823,39,21042.04615,01-04-2014,9469.67,01-04-2014
808797,2451,18,2343.231376,01-07-2014,68.57,01-07-2015
808798,3799,17,5416.623148,01-02-2014,857.62,01-03-2014
808799,14524,28,5150.97,01-05-2012,573.3,01-05-2016
808800,17776,18,18562.62672,01-02-2014,3068.85,01-02-2014
808816,18742,24,23016.34003,01-05-2015,5666.22,01-05-2015
808830,2629,18,26720.46048,01-10-2012,3259.59,01-03-2015
808861,17116,23,16587.3,01-05-2016,286.93,01-05-2016
808868,342,24,4370.139609,01-08-2014,127.95,01-05-2016
808902,9564,44,20016.58593,01-12-2011,18276.48,01-01-2012
808923,3053,7,4684.217234,01-07-2014,146.71,01-03-2016
808952,203,18,31491.93,01-05-2016,543.44,01-05-2016
808954,13433,21,13563.03069,01-01-2013,6900.32,01-09-2014
808963,304,34,5428.767824,01-07-2014,161.49,01-07-2014
808981,453,17,7433.277983,01-07-2014,225.02,01-05-2016
808985,3935,17,3872.97,01-07-2013,157.13,01-12-2013
808994,10056,4,6227.446649,01-10-2013,1671.22,01-11-2015
808999,368,25,5656.387837,01-07-2014,168.91,01-05-2016
809003,8223,23,3569.77,01-04-2012,361.92,01-09-2012
809008,19736,8,6785.549881,01-12-2012,3628.97,01-05-2016
809015,4893,27,11362.64078,01-07-2014,354.75,01-07-2014
809036,0,7,11362.64078,01-07-2014,349.97,01-07-2014
809072,5590,10,10979.3865,01-07-2014,324.35,01-07-2014
809076,32646,23,26173.55,01-02-2015,113,01-04-2015
809091,69261,29,7173.23953,01-08-2014,200.4,01-08-2014
809092,12493,21,15246.47,01-05-2016,263.41,01-05-2016
809095,8777,55,6540.923171,01-11-2013,1603.5,01-12-2013
809114,13900,29,17603.29536,01-02-2012,342.38,01-10-2013
809123,33594,24,21664.8579,01-05-2012,17336.74,01-09-2014
809142,14375,23,26327.20324,01-08-2014,39.89,01-05-2016
809149,27360,16,22942.54,01-07-2013,929.87,01-12-2013
809169,3063,7,4507.154275,01-07-2014,143.24,01-07-2014
809174,1187,22,3442.630001,01-12-2015,446.91,01-12-2015
809202,4917,22,16428.26997,01-10-2015,2901.33,01-10-2015
809216,8383,29,13435.90021,01-07-2014,395.81,01-05-2016
809231,75931,36,47283.82056,01-08-2013,6680.03,01-03-2016
809235,1258,13,6891.04,01-08-2015,136.16,01-03-2016
809236,0,12,5665.3,01-05-2012,567.04,01-05-2016
809245,7865,22,8812.348944,01-07-2014,258.49,01-04-2016
809249,2036,36,30990.26993,01-08-2015,5930.72,01-03-2016
809262,15032,39,15141.71149,01-07-2012,10288.57,01-11-2015
809298,3384,12,8651.94,01-03-2014,30.38,01-07-2014
809321,8841,22,397.65,01-02-2012,47.35,01-07-2012
809327,8534,21,11038.14891,01-09-2012,6816.83,01-09-2012
809364,414,8,10292.86,01-07-2013,50.94,01-12-2013
809380,6080,23,2595.21,01-12-2012,152.69,01-05-2016
809383,2826,10,3350.349752,01-02-2014,566.03,01-04-2016
809393,14897,24,9855.228631,01-07-2014,275.86,01-05-2016
809473,546,27,7165.777005,01-08-2014,216.55,01-07-2014
809480,9610,9,10605.78335,01-07-2014,329.04,01-07-2014
809494,10153,18,39387.91008,01-01-2016,4447.82,01-05-2016
809503,0,17,11897.64,01-03-2014,52.62,01-05-2016
809559,3057,5,1656.046935,01-07-2014,45.92,01-01-2015
809611,1190,15,134.69,,0,01-03-2014
809659,6473,20,13293.99487,01-08-2014,397.4,01-03-2016
809660,1181,12,8863.950007,01-12-2015,1276.68,01-12-2015
809667,7025,23,11403.65,01-05-2016,197.62,01-04-2016
809684,10034,16,8698.905252,01-10-2012,5190.78,01-03-2013
809685,2878,16,1502.353836,01-07-2014,47.68,01-05-2016
809698,10893,11,10024.38159,01-07-2013,3497.66,01-07-2013
809700,8860,8,14637.46109,01-11-2012,10078.7,01-02-2015
809713,1575,7,16485.04,01-07-2015,3447.94,01-05-2016
809720,687,36,16794.8561,01-07-2014,500.23,01-03-2015
809739,5246,17,38026.8033,01-03-2013,491.79,01-03-2014
809741,11923,41,2605.790272,01-08-2014,78.41,01-04-2016
809768,0,24,24930.77869,01-04-2014,10900.6,01-04-2014
809776,17575,3,13215.52,01-09-2013,929.62,01-02-2014
809779,20772,28,21574.26,01-05-2016,378.88,01-05-2016
809780,5770,18,11095.37837,01-10-2012,6548.33,01-01-2015
809785,3388,17,5286.671123,01-05-2012,4032.48,01-04-2012
809797,7425,29,5001.334762,01-07-2014,144.56,01-04-2016
809799,2014,19,15675.18875,01-07-2014,484.09,01-07-2014
809800,59435,20,10002.66952,01-08-2014,286.32,01-08-2014
809801,1289,40,32037.54183,01-05-2013,18947.82,01-05-2013
809814,16210,40,3483.113778,01-01-2013,1759.65,01-02-2013
809824,4193,28,19745.23999,01-01-2016,85.41,01-01-2016
809846,106,10,4479.267938,01-07-2014,132.42,01-07-2014
809934,19478,18,14591.93,01-02-2013,704.77,01-08-2014
809947,2936,18,7701.746451,01-01-2013,3846.08,01-02-2013
809956,38553,47,31066.61998,01-01-2016,3541.07,01-04-2016
809958,6117,21,8247.070391,01-07-2014,242.09,01-07-2014
809975,11316,20,9099.444821,01-04-2013,2253.79,01-09-2015
809996,23744,33,20895.85,01-05-2016,360.84,01-04-2016
810011,944,18,11114.09033,01-08-2014,326.3,01-07-2014
810047,2343,12,14808.69,01-06-2013,650.9,01-10-2013
810054,0,18,29617.86992,01-05-2015,7033.62,01-06-2015
810093,1962,18,5565.8,01-06-2014,45.88,01-05-2016
810094,2327,23,3721.402546,01-01-2013,1929.93,01-02-2013
810107,21091,27,27048.63,01-04-2013,1288.1,01-04-2016
810122,56095,36,8109.16,01-09-2013,202.35,01-10-2013
810142,5506,35,15131.55079,01-11-2013,2295.28,01-12-2013
810151,11538,17,19128.63874,01-08-2014,532.5,01-05-2016
810177,3131,14,4065.066677,01-07-2014,122.27,01-05-2016
810188,2369,16,4833.498045,01-09-2012,2945.28,01-10-2012
810224,18927,48,9796.931288,01-07-2012,19.88,01-01-2014
810251,6674,9,6963.25,01-10-2012,27.63,01-02-2013
810256,4365,24,2724.4,01-06-2014,77.84,01-05-2016
810261,2083,42,2043.87,01-03-2016,166.72,01-03-2016
810273,3042,8,4920.79,01-04-2012,14.32,01-05-2016
810280,7266,27,8061.506323,01-07-2014,249.76,01-12-2014
810303,17289,23,10170.88,01-06-2014,266.88,01-07-2015
810326,39396,35,11929.71,01-02-2013,35.82,01-07-2013
810333,2659,12,14127.73,01-05-2016,244.27,01-05-2016
810372,8674,15,6986.05,01-06-2014,90,01-07-2014
810408,24884,24,29358.33,01-09-2015,5634.28,01-05-2016
810435,2592,16,4282.905388,01-06-2013,334.45,01-06-2013
810487,2117,14,14307.45236,01-03-2014,1955.61,01-05-2016
810509,0,13,23436.09446,01-07-2012,14078.05,01-07-2012
810514,20706,21,15643.74064,01-03-2012,12371.3,01-12-2014
810536,12221,28,17482.46802,01-07-2012,34.99,01-04-2016
810558,3844,19,16636.99843,01-05-2012,22.77,01-05-2016
810587,15648,30,3126.24,01-04-2012,391.51,01-05-2016
810589,17274,17,7541.893228,01-07-2014,230.2,01-05-2016
810611,1825,5,2548.748109,01-08-2014,76.15,01-11-2015
810622,17710,18,17147.55997,01-03-2015,4783.27,01-03-2015
810629,14644,32,9391.634117,01-01-2014,1812.35,01-05-2016
810631,22400,44,21853.97,01-05-2016,378.07,01-05-2016
810661,1485,13,10534.99687,01-07-2014,330.31,01-05-2016
810669,12268,33,6391.74,01-02-2014,45.65,01-05-2016
810683,12280,28,3425.04,01-02-2012,380.86,01-07-2012
810695,1873,6,7553.441953,01-07-2014,225.2,01-07-2014
810696,12995,19,6937.095055,01-07-2013,2440.65,01-08-2013
810724,0,21,5870.103939,01-02-2014,984.92,01-05-2016
810737,1600,7,3186.737596,01-02-2012,2595.07,01-12-2015
810745,15717,35,27033.42009,01-03-2016,2204.22,01-05-2016
810752,1315,11,12335.93999,01-09-2015,2170.05,01-05-2016
810756,3240,15,13508.40908,01-09-2014,198.69,01-04-2016
810774,11467,20,5557.025543,01-07-2014,158.47,01-09-2015
810775,8827,28,5567.329267,01-04-2014,630.61,01-07-2015
810838,19353,17,24468.65406,01-03-2013,11937.01,01-02-2016
810849,2133,18,7995.600005,01-03-2015,17.57,01-05-2016
810884,10026,12,7853.195146,01-07-2012,5230.22,01-08-2012
810895,1884,7,4770.82,01-01-2014,154.86,01-06-2014
810905,373,11,7459.086765,01-01-2014,1434.33,01-04-2016
810922,9793,31,5408.954489,01-03-2013,2478.07,01-06-2014
810924,4283,10,10544.5104,01-07-2014,306.11,01-07-2014
810929,129557,18,16497.89946,01-07-2014,497.4,01-07-2014
810954,5477,9,7422.159786,01-06-2014,431.14,01-06-2014
810960,7684,12,7535.821172,01-02-2014,1447.31,01-05-2016
810987,43677,41,21383.1,01-04-2015,507.76,01-04-2016
811018,2271,27,8308.746866,01-07-2014,246.79,01-04-2016
811045,8455,11,7482.2,01-08-2013,38.87,01-12-2013
811065,7586,30,13452.73682,01-04-2012,11082.61,01-05-2016
811100,8334,40,3040.394831,01-11-2012,396.53,01-12-2012
811157,10341,17,25576.02004,01-10-2014,8668.42,01-05-2016
811171,11033,22,4380.105313,01-07-2014,123.61,01-07-2014
811172,1910,6,8322.925028,01-11-2011,7758.89,01-05-2016
811180,25193,21,18092.11178,01-07-2014,524.66,01-07-2014
811215,7083,20,16394.55909,01-09-2011,16017.13,01-05-2016
811230,13816,19,7801.256782,01-03-2014,1136.62,01-12-2015
811239,1506,20,5892.116116,01-07-2014,181.64,01-03-2015
811240,716,34,36636.2903,01-08-2013,20957.22,01-08-2013
811269,18865,20,14346.47905,01-07-2014,399.54,01-05-2016
811317,19033,23,18021.2831,01-05-2013,7213.98,01-11-2015
811320,1018,14,1534.28984,01-03-2012,1192.42,01-04-2012
811342,8176,9,6202.969264,01-07-2014,182.73,01-05-2016
811348,8339,12,4916.94,01-12-2013,163.67,01-05-2014
811363,2093,8,2659.859225,01-01-2014,78.15,01-12-2013
811377,39602,33,4478.61932,01-08-2014,137.62,01-05-2016
811395,420,23,6450.528656,01-03-2013,2984.02,01-04-2013
811406,9891,43,6430.610086,01-03-2014,2873.91,01-04-2015
811445,11243,35,6504.107122,01-08-2014,196.85,01-05-2016
811453,10661,17,18045.00002,01-08-2015,3725.89,01-05-2016
811484,1071,10,6194.301869,01-07-2013,2132.34,01-09-2015
811491,26759,30,5934.799868,01-07-2014,181.51,01-05-2016
811497,7114,7,12520.0173,01-07-2014,384.71,01-07-2014
811503,7829,42,4663.126291,01-12-2013,2349.81,01-12-2013
811512,9139,11,6817.574797,01-07-2014,229.99,01-05-2016
811513,7797,18,10389.69,01-02-2013,500.78,01-07-2013
811519,13803,25,8838.142088,01-07-2014,265.58,01-07-2014
811527,18391,19,15106.88389,01-07-2014,445.61,01-07-2014
811533,24250,45,8218.063258,01-11-2011,7467.44,01-12-2011
811558,5800,20,6085.052794,01-08-2012,3917.59,01-06-2014
811564,20676,42,37808.92,01-05-2016,652.51,01-04-2016
811616,3114,36,6884.048881,01-10-2013,1883.95,01-05-2016
811633,14713,18,26786.05235,01-11-2011,24734.63,01-12-2011
811646,8939,27,10699.2747,01-01-2014,2033.73,01-05-2016
811676,12283,18,8388.21,01-04-2016,147.7,01-05-2016
811685,4915,20,7173.239533,01-07-2014,200.66,01-05-2016
811729,9790,27,7953.805019,01-07-2014,266.09,01-05-2015
811750,4611,38,15232.4945,01-01-2013,265.07,01-03-2016
811761,13229,13,4782.159686,01-07-2014,133.77,01-05-2016
811771,60359,35,1182.290521,01-02-2014,195.95,01-05-2016
811822,3641,14,1767.134876,01-07-2014,102.28,01-07-2014
811825,294,23,15986.68,01-05-2016,276.06,01-05-2016
811881,4158,25,18516.43,01-05-2016,319.44,01-05-2016
811899,15100,20,23953.4,01-04-2016,743.5,01-04-2016
811913,120,63,7174.92,01-02-2013,379.17,01-06-2013
811923,7942,33,10231.07225,01-09-2011,9892.26,01-09-2011
811924,466,4,2449.78,01-10-2011,226.34,01-11-2011
811941,1669,5,9472.317327,01-07-2014,157.11,01-07-2014
811942,5051,17,6447.537643,01-07-2013,2286.59,01-07-2013
811962,9489,41,2937.04,01-04-2012,370.48,01-09-2012
812051,27479,41,13378.92,01-05-2016,234.96,01-05-2016
812053,719,12,5201.352164,01-08-2014,146.63,01-07-2014
812086,18833,24,4111.35,01-07-2013,27.37,01-12-2013
812097,2049,23,32241.14994,01-10-2014,11069.22,01-03-2015
812114,5258,14,12205.44182,01-11-2013,3723.93,01-05-2016
812120,16929,12,3438.57,01-05-2012,313.21,01-10-2015
812145,13017,21,9855.228631,01-07-2014,275.86,01-07-2014
812148,7183,28,17111.35569,01-12-2013,8484.93,01-04-2015
812153,468,26,11177.40001,01-03-2014,1560.85,01-04-2014
812171,8332,10,6063.349711,01-08-2014,173.71,01-07-2014
812172,2423,5,3327.310231,01-10-2012,388.26,01-03-2014
812190,8114,10,10076.90404,01-08-2014,299.15,01-07-2014
812192,3367,23,6768.57643,01-11-2012,3852.01,01-12-2012
812202,48258,28,23770,01-10-2015,475.4,01-05-2016
812247,19725,21,17583.9611,01-05-2014,7410.75,01-05-2014
812307,3664,20,16147.20211,01-08-2014,491.63,01-05-2016
812314,5760,20,14932.87,01-04-2016,253.78,01-05-2016
812320,660,13,9280.263659,01-08-2014,266.41,01-09-2014
812332,2119,24,7582.141156,01-01-2012,6447.43,01-02-2012
812337,12119,42,42134.53,01-06-2015,888.7,01-12-2015
812368,23061,26,11329.69114,01-03-2014,1883.56,01-06-2015
812394,15108,19,39754.29,01-04-2016,697.77,01-05-2016
812407,7952,25,815.31,01-09-2011,307.68,01-05-2016
812411,10279,10,27181.31745,01-08-2014,10006.55,01-09-2014
812422,6811,28,5934.799868,01-08-2014,176.96,01-07-2014
812452,0,12,12250.54,01-01-2013,617.55,01-06-2013
812457,3554,31,17466.65337,01-08-2014,518.79,01-07-2014
812459,18424,12,5031.5,01-12-2012,318.18,01-04-2013
812462,929,10,4478.61932,01-08-2014,143.46,01-03-2016
812474,43285,43,8613.403331,01-08-2014,251.41,01-05-2016
812516,7531,21,7837.265842,01-09-2013,2562.93,01-05-2016
812517,7483,18,7966.962046,01-08-2014,232.75,01-07-2014
812521,9159,40,8332.224739,01-03-2013,4061.42,01-11-2015
812527,20772,37,26020.67078,01-03-2014,4302.35,01-02-2014
812537,79792,25,45377.15657,01-05-2013,29063.76,01-11-2015
812571,17449,27,3599.32,01-05-2012,349.28,01-04-2016
812577,0,27,6277.68,01-12-2013,80.73,01-05-2016
812580,16582,43,18779.64573,01-02-2014,2728.64,01-05-2016
812608,0,35,35194.83,01-04-2016,617.91,01-05-2016
812614,498,25,6602.868861,01-05-2014,36.35,01-04-2016
812618,304,6,2443.636155,01-01-2014,471.17,01-01-2014
812619,54382,35,5024.6,01-06-2012,456.99,01-05-2016
812624,10607,10,5795.362957,01-06-2014,289.84,01-05-2016
812628,0,14,739.94,,0,01-12-2011
812696,20210,20,5672.734897,01-05-2013,2296.26,01-05-2016
812710,19343,18,36397.11,01-05-2016,639.46,01-05-2016
812718,15757,50,36462.04003,01-04-2016,2405.44,01-04-2016
812737,5934,17,11755.1973,01-12-2012,6641.5,01-05-2016
812739,0,15,1570.414202,01-02-2012,1329.9,01-05-2016
812777,0,16,3197.704907,01-08-2012,130.04,01-08-2012
812779,6670,9,10049.87556,01-05-2014,1114.44,01-05-2014
812794,0,5,7512.047488,01-08-2014,233.49,01-12-2014
812803,1577,11,3744.399043,01-05-2014,123.95,01-07-2014
812894,3173,10,5562.65,01-05-2016,97.71,01-05-2016
812931,2414,23,10758.93421,01-03-2012,16.58,01-05-2016
812936,8723,17,7706.575458,01-03-2014,1274.88,01-03-2014
812939,3397,17,15014.27523,01-04-2013,1024.09,01-04-2013
812943,1476,5,11784.23223,01-08-2014,348.91,01-07-2014
812949,2427,12,3471.7,01-06-2012,347.8,01-04-2016
812958,44469,23,6339.5,01-01-2012,5344.41,01-05-2016
812962,24305,29,20858.03844,01-08-2014,594.38,01-05-2016
812976,25403,34,58480.13992,01-05-2016,3810.7,01-05-2016
812997,9625,28,43694.33263,01-09-2013,23245.71,01-12-2013
813003,11809,8,10651.10532,01-03-2012,8660.12,01-05-2016
813015,2856,14,9304.363528,01-12-2013,2278.58,01-04-2016
813026,43703,32,21365.31998,01-08-2014,612.05,01-04-2016
813028,654,55,8117.661967,01-10-2011,7632.22,01-10-2011
813036,12180,36,18628.01659,01-01-2014,8527.22,01-04-2016
813082,5589,22,17467.89,01-07-2015,728.16,01-12-2015
813107,41952,24,2556.232534,01-07-2014,73.91,01-07-2014
813125,11825,17,6490.604127,01-06-2014,919.64,01-05-2016
813135,9775,13,11196.56943,01-08-2014,333.47,01-07-2014
813141,15735,28,21540.14,01-05-2016,378.74,01-05-2016
813146,4042,25,9997.854714,01-06-2014,836.69,01-06-2014
813159,9519,17,13869.41,01-05-2016,243.43,01-05-2016
813170,12479,35,19337.96002,01-05-2015,4577.29,01-05-2015
813179,4953,19,34409.22,01-04-2016,605.4,01-05-2016
813185,23447,15,4488.02,01-09-2012,315.74,01-02-2013
813191,4345,4,14984.72375,01-07-2014,560.37,01-06-2014
813223,23879,37,6617.797183,01-09-2011,6406.95,01-03-2016
813286,816,7,28356.95998,01-05-2015,7237.05,01-06-2015
813291,6348,8,3972.529999,01-10-2014,1422.56,01-10-2014
813303,18361,24,16425.36995,01-08-2014,457.54,01-03-2016
813383,746,7,3528.69893,01-08-2014,107.6,01-07-2014
813388,65434,26,11717.46577,01-09-2013,268.31,01-11-2013
813415,1117,7,5405.832118,01-06-2012,3829.28,01-07-2012
813463,2820,12,9405.104801,01-08-2014,287.16,01-07-2015
813562,1397,6,25147.34921,01-10-2014,9095.99,01-04-2016
813575,5150,35,18530.90413,01-08-2014,516.11,01-05-2016
813588,32589,27,29195.62999,01-10-2015,5095.94,01-10-2015
813605,3581,18,10123.77201,01-08-2014,308.02,01-05-2016
813659,6565,21,1690.557143,01-01-2014,326.86,01-09-2014
813680,81961,37,11280.5549,01-08-2014,339.73,01-07-2015
813696,12721,29,18128.93951,01-06-2014,7314.12,01-05-2016
813706,19393,14,18854.73307,01-08-2014,542.75,01-07-2014
813725,21982,45,1176.35,01-03-2012,168.45,01-05-2016
813780,1739,6,1234.24,01-12-2011,309.91,01-05-2016
813783,7914,13,20712.7521,01-08-2014,576.92,01-10-2015
813794,15864,15,9282.546352,01-02-2014,317.26,01-02-2014
813796,7543,48,3309.03,01-03-2013,174.18,01-04-2016
813815,12577,21,2032.53,01-11-2012,135.51,01-05-2016
813817,6268,25,3399.042949,01-01-2014,657.83,01-04-2014
813821,15119,27,14941.84095,01-08-2014,447.42,01-07-2014
813846,11178,50,11603.74088,01-01-2013,6145.99,01-01-2015
813908,5285,11,67.32,,0,01-12-2011
813926,28118,39,3906.66,01-04-2013,177.7,01-08-2013
813928,6728,38,17024.3659,01-08-2013,5454.77,01-09-2013
813929,878,5,3248.48643,01-10-2012,2025.87,01-12-2015
813952,28856,19,5497.428024,01-05-2012,4156.21,01-05-2016
813974,3413,14,17007.16518,01-08-2012,13015.06,01-09-2012
813978,16140,15,18501.9,01-05-2016,324.97,01-05-2016
813997,6286,20,4455.11569,01-11-2012,2628.96,01-05-2016
814027,2446,21,13492.78692,01-08-2014,398.83,01-05-2016
814034,14220,41,13928.66636,01-03-2013,6661,01-05-2016
814049,10385,18,4747.826411,01-08-2014,143.14,01-05-2016
814053,31666,34,14139.92459,01-06-2012,11104.66,01-06-2012
814086,1359,18,5428.768596,01-08-2014,158.94,01-08-2014
814124,180,30,4383.03,01-07-2013,184.95,01-11-2013
814132,3795,15,7411.749812,01-09-2013,2177.25,01-09-2013
814138,24493,22,6717.950109,01-08-2014,213.07,01-10-2015
814147,29246,46,14103.03805,01-03-2014,6282.27,01-03-2014
814188,8464,13,20263.43,01-12-2013,971.14,01-10-2014
814210,61,23,24757.95,01-05-2016,434.75,01-04-2016
814232,3285,17,1210.654076,01-05-2014,134.81,01-07-2015
814243,8997,28,9702.417546,01-08-2014,279.02,01-04-2016
814262,6413,29,7665.159322,01-08-2014,214.5,01-02-2016
814265,14126,12,11869.59974,01-08-2014,352.83,01-05-2016
